CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn_Prob,Prediction,Risk_Tier
15675176,Price,512,France,Male,51,6,144953.31,1,1,1,165035.17,0,0.26,0,Low Risk
15752838,Lucas,723,Spain,Male,38,6,0,2,1,1,94415.6,0,0.01,0,Low Risk
15567114,McGarry,430,France,Male,35,1,118894.22,1,0,0,2923.61,0,0.24,0,Low Risk
15726774,Field,563,France,Male,35,3,106250.72,1,0,0,39546.32,0,0.04,0,Low Risk
15606915,Genovese,764,France,Male,24,7,98148.61,1,0,0,26843.76,0,0.15,0,Low Risk
15791501,Carroll,590,France,Male,43,8,0,2,1,1,143628.31,0,0.11,0,Low Risk
15690188,Maclean,631,France,Male,33,7,0,1,1,1,58043.02,1,0.08,0,Low Risk
15708139,Brown,575,France,Female,40,1,139532.34,1,0,0,181294.39,0,0.34,0,Low Risk
15575438,Pease,613,France,Male,42,7,115076.06,1,1,1,79323.61,0,0.05,0,Low Risk
15785290,Hao,542,France,Male,29,9,0,1,0,0,8342.35,0,0.22,0,Low Risk
15679299,Shen,726,Spain,Female,27,7,123826.07,1,1,1,78970.58,0,0.02,0,Low Risk
15580684,Feng,706,France,Female,29,5,112564.62,1,0,0,42334.38,0,0.07,0,Low Risk
15680405,P'eng,685,France,Male,40,2,168001.34,2,1,1,167400.29,0,0.11,0,Low Risk
15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9,1,0.06,0,Low Risk
15707559,Clark,682,France,Female,30,9,0,2,1,1,195104.91,0,0.05,0,Low Risk
15716619,Chiebuka,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0,0.12,0,Low Risk
15706762,Ignatyev,597,France,Female,41,4,145809.53,2,1,1,52319.26,0,0.10,0,Low Risk
15607598,Muravyov,575,Spain,Female,31,6,0,2,1,1,95686.42,0,0.02,0,Low Risk
15647333,Fleming,621,France,Male,27,4,137003.68,1,0,0,21254.06,0,0.12,0,Low Risk
15574206,Shillito,718,France,Female,37,7,0,2,1,1,55100.09,0,0.07,0,Low Risk
15575883,Manna,559,France,Male,34,2,137390.11,2,0,0,9677,0,0.08,0,Low Risk
15680804,Abbott,850,France,Male,29,6,0,2,1,1,10672.54,0,0.04,0,Low Risk
15606944,Fleming,645,Germany,Male,43,9,140121.17,1,0,0,11302.7,1,0.56,1,Medium Risk
15783025,Piazza,723,Germany,Male,37,3,94661.53,2,0,0,121239.65,0,0.17,0,Low Risk
15659568,Atkinson,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0,0.04,0,Low Risk
15791867,Hicks,544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1,0.69,1,Medium Risk
15718153,Kao,759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0,0.05,0,Low Risk
15813140,Taylor,543,Spain,Male,41,5,0,2,1,1,143980.29,0,0.01,0,Low Risk
15670753,Uvarova,614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0,0.03,0,Low Risk
15660866,Chimaobim,640,France,Female,29,3,0,2,0,0,2743.69,0,0.04,0,Low Risk
15672912,Loggia,737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1,0.13,0,Low Risk
15737814,Lo,622,France,Male,41,2,127087.06,1,0,0,102402.91,1,0.11,0,Low Risk
15695872,Fiorentini,712,France,Female,30,1,89571.59,1,1,1,177613.19,0,0.06,0,Low Risk
15625021,Hung,585,France,Male,42,2,0,2,1,1,18657.77,0,0.02,0,Low Risk
15782659,Mamelu,527,France,Male,32,0,0,1,0,0,109523.88,0,0.15,0,Low Risk
15654531,Tuan,477,France,Male,22,5,82559.42,2,0,0,163112.9,1,0.07,0,Low Risk
15638159,Trentino,649,Spain,Female,36,6,86607.39,1,0,0,19825.09,0,0.22,0,Low Risk
15611338,Kashiwagi,714,Spain,Male,29,4,0,2,1,1,37605.9,0,0.02,0,Low Risk
15790455,Obialo,478,France,Female,50,2,0,1,1,1,93332.64,1,0.47,0,Medium Risk
15768293,Sun,614,France,Male,51,3,0,2,1,1,5552.37,0,0.19,0,Low Risk
15608595,Lo Duca,748,France,Female,39,3,157371.54,1,1,1,97734.3,0,0.11,0,Low Risk
15586880,P'eng,594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0,0.14,0,Low Risk
15771299,Nnachetam,707,France,Female,57,1,92053,1,1,1,164064.44,1,0.27,0,Low Risk
15585823,Wilson,627,France,Male,31,8,128131.73,1,0,0,96131.47,0,0.03,0,Low Risk
15691150,Ku,699,France,Female,32,4,110559.46,1,1,1,127429.56,0,0.05,0,Low Risk
15574879,Wright,631,Germany,Female,37,2,121801.72,2,1,1,23146.62,0,0.14,0,Low Risk
15757310,Otitodilichukwu,655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0,0.19,0,Low Risk
15686345,McCaffrey,828,Spain,Male,34,9,0,2,1,1,81853.98,0,0.01,0,Low Risk
15811327,Pan,700,Spain,Male,54,1,79415.67,1,1,1,139735.54,0,0.21,0,Low Risk
15669490,Ifeanacho,837,Germany,Male,37,6,94001.61,2,0,0,140723.05,0,0.09,0,Low Risk
15589017,Chiu,547,Germany,Male,55,4,111362.76,3,0,0,16922.28,1,0.97,1,High Risk
15720305,Power,591,Spain,Female,40,1,86376.29,1,1,1,136767.16,1,0.17,0,Low Risk
15597739,Tu,674,France,Male,37,3,0,1,0,0,158049.9,0,0.27,0,Low Risk
15626147,Maclean,608,France,Female,62,8,144976.5,1,0,0,175836.03,1,0.91,1,High Risk
15591344,Donnelly,715,Spain,Male,42,6,0,2,1,1,128745.69,0,0.01,0,Low Risk
15596972,Brownlow,534,France,Male,38,3,0,1,0,0,143938.27,0,0.28,0,Low Risk
15607713,Kaeppel,850,Spain,Female,29,1,0,2,1,1,197996.65,0,0.03,0,Low Risk
15603665,Colombo,638,Germany,Female,39,0,122501.28,2,1,1,95007.8,0,0.21,0,Low Risk
15812767,Harvey,731,Spain,Male,70,3,0,2,1,1,141180.66,0,0.03,0,Low Risk
15773276,Townsend,633,Spain,Male,63,4,114552.6,1,0,0,73856.28,1,0.76,1,High Risk
15635244,Ritchie,716,France,Female,29,6,0,2,1,1,98998.61,0,0.03,0,Low Risk
15813095,Nwebube,553,France,Male,37,2,0,2,0,0,33877.29,0,0.05,0,Low Risk
15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,0,0,82084.3,0,0.54,1,Medium Risk
15641480,Sinnett,571,France,Male,32,5,131354.25,1,0,0,125256.53,0,0.03,0,Low Risk
15619935,Vanmeter,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0,0.33,0,Low Risk
15625675,Clements,569,France,Male,36,1,67087.69,1,0,0,154775.7,0,0.08,0,Low Risk
15802060,Ch'ang,646,Germany,Female,30,10,100548.67,2,0,0,136983.77,0,0.06,0,Low Risk
15619537,Lavrentiev,550,France,Male,31,5,142200.19,2,1,1,122221.71,0,0.03,0,Low Risk
15622833,Mahon,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0,0.09,0,Low Risk
15744789,McConnell,786,Spain,Female,32,6,114512.59,1,0,0,15796.66,0,0.17,0,Low Risk
15695280,Hung,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0,0.32,0,Low Risk
15807239,Lung,664,France,Female,34,7,93920.47,1,0,0,179913.98,0,0.07,0,Low Risk
15651264,Yobanna,850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1,0.77,1,High Risk
15813132,Chukwukadibia,696,Germany,Male,30,4,114027.7,1,1,1,193716.56,0,0.34,0,Low Risk
15779913,Davidson,586,France,Male,27,5,130231.8,2,1,1,192427.16,0,0.05,0,Low Risk
15589715,Fulks,584,France,Female,66,5,0,1,0,0,49553.38,1,0.84,1,High Risk
15795895,Yermakova,678,Germany,Male,36,1,117864.85,2,0,0,27619.06,0,0.12,0,Low Risk
15749365,Earle,543,France,Female,34,8,0,2,1,1,145601.8,0,0.03,0,Low Risk
15720203,Arcuri,577,Spain,Male,28,7,0,1,0,0,143274.41,0,0.23,0,Low Risk
15636860,Ch'eng,625,France,Male,43,4,122351.29,1,0,0,71216.6,0,0.35,0,Low Risk
15620276,Palermo,539,Spain,Male,36,6,0,3,1,1,118959.64,0,0.58,1,Medium Risk
15772329,Fiorentino,580,Germany,Male,45,8,103741.14,1,0,0,47428.73,1,0.76,1,High Risk
15597945,Dellucci,636,Spain,Female,32,8,0,2,0,0,138555.46,0,0.01,0,Low Risk
15749114,Bailey,634,Spain,Male,35,3,0,2,1,1,19515.48,0,0.02,0,Low Risk
15603925,Greco,779,Spain,Female,26,4,174318.13,2,1,1,38296.21,0,0.14,0,Low Risk
15632256,Schroeder,541,France,Male,29,7,127504.57,1,0,0,86173.92,0,0.03,0,Low Risk
15617304,Ershova,722,France,Male,40,6,0,2,1,1,111893.09,0,0.02,0,Low Risk
15655961,Palermo,756,Germany,Male,27,1,131899,1,0,0,93302.29,0,0.15,0,Low Risk
15721504,King,731,Spain,Male,41,3,0,2,0,0,101371.72,0,0.06,0,Low Risk
15601659,Fiorentino,496,Germany,Female,59,7,91680.1,2,0,0,163141.18,1,0.76,1,High Risk
15771674,Ma,603,Spain,Female,39,5,162390.52,2,0,0,54702.66,0,0.18,0,Low Risk
15723706,Abbott,573,France,Female,33,0,90124.64,1,0,0,137476.71,0,0.10,0,Low Risk
15594928,Pagnotto,798,Germany,Female,38,4,129055.13,1,0,0,157147.59,0,0.20,0,Low Risk
15707696,Lu,471,Spain,Female,28,5,0,2,1,1,22356.97,0,0.04,0,Low Risk
15645404,Okwukwe,625,France,Female,51,4,124620.01,2,0,0,92243.94,1,0.54,1,Medium Risk
15702095,Clarke,585,Spain,Female,56,1,128472.8,1,0,0,186476.91,1,0.79,1,High Risk
15690332,Wang,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,0.13,0,Low Risk
15738088,Parkin,634,Spain,Male,63,10,0,2,0,0,30772.86,1,0.54,1,Medium Risk
15686461,Sarratt,558,France,Female,56,7,121235.05,2,1,1,116253.1,0,0.21,0,Low Risk
15740383,Jimenez,594,Spain,Female,38,10,0,2,0,0,58332.91,0,0.09,0,Low Risk
15600912,Gorshkov,706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0,0.03,0,Low Risk
15718780,Cox,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0,0.06,0,Low Risk
15807457,Abernathy,641,Spain,Female,36,1,0,2,0,0,102021.39,0,0.06,0,Low Risk
15755223,Tseng,692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0,0.64,1,Medium Risk
15731569,Hudson,850,France,Male,81,5,0,2,1,1,44827.47,0,0.05,0,Low Risk
15622993,Boyd,709,Germany,Male,28,8,124695.72,2,0,0,145251.35,0,0.06,0,Low Risk
15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0,0.07,0,Low Risk
15773039,Ku,550,France,Male,37,3,0,1,1,1,179670.31,0,0.36,0,Low Risk
15711521,Egobudike,609,France,Male,39,3,121778.71,1,1,1,138399.67,0,0.07,0,Low Risk
15703354,Aksenov,808,France,Female,33,2,103516.87,1,0,0,113907.8,0,0.11,0,Low Risk
15686302,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,0.06,0,Low Risk
15810864,Williamson,700,France,Female,82,2,0,2,1,1,182055.36,0,0.01,0,Low Risk
15583668,Ludowici,726,France,Female,42,2,109471.79,1,1,1,175161.05,0,0.09,0,Low Risk
15814092,Wang,626,France,Female,44,2,0,1,1,1,173117.22,1,0.49,0,Medium Risk
15645095,Huang,674,France,Female,28,3,0,1,0,0,51536.99,0,0.13,0,Low Risk
15715047,Joshua,640,Spain,Male,43,9,172478.15,1,0,0,191084.4,1,0.47,0,Medium Risk
15663939,Arnott,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0,0.35,0,Low Risk
15619407,Buckley,615,France,Male,39,4,133707.09,1,1,1,108152.75,0,0.16,0,Low Risk
15607176,Kang,674,France,Male,22,3,0,1,1,1,173940.59,0,0.18,0,Low Risk
15712584,Liao,670,France,Female,33,7,0,2,1,1,88187.81,0,0.01,0,Low Risk
15615896,Chienezie,621,Spain,Male,39,8,0,2,0,0,36122.96,0,0.02,0,Low Risk
15588123,Horton,677,France,Female,27,2,0,2,1,1,114685.92,0,0.09,0,Low Risk
15758836,Godfrey,675,Spain,Male,36,3,54098.18,2,1,1,54478.52,0,0.09,0,Low Risk
15606601,Rishel,561,France,Female,22,6,186788.96,2,0,0,73286.8,0,0.20,0,Low Risk
15684592,Lamb,557,Spain,Male,42,4,0,2,1,1,86642.38,0,0.01,0,Low Risk
15673907,Alexander,659,France,Male,20,8,0,2,0,0,112572.02,0,0.00,0,Low Risk
15688865,Wade,850,France,Female,35,9,0,2,0,0,25329.48,0,0.04,0,Low Risk
15667476,Cox,477,Germany,Female,36,3,117700.86,1,0,0,74042,0,0.37,0,Low Risk
15797381,DeRose,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1,0.37,0,Low Risk
15652883,Chung,492,Germany,Male,39,10,124576.65,2,0,0,148584.61,0,0.29,0,Low Risk
15766609,Jowers,655,France,Female,47,10,0,2,0,0,167778.62,0,0.32,0,Low Risk
15768451,MacDonald,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1,0.87,1,High Risk
15624188,Chiu,712,France,Female,33,6,0,2,1,1,190686.16,0,0.01,0,Low Risk
15586300,Chinonyelum,615,France,Male,66,7,0,2,1,1,74580.8,0,0.01,0,Low Risk
15589200,Madukaife,617,Spain,Male,34,9,0,2,0,0,118749.58,0,0.00,0,Low Risk
15803840,Forbes,729,France,Female,32,9,0,2,0,0,150803.44,0,0.01,0,Low Risk
15762392,Ilyina,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,0.03,0,Low Risk
15621520,Tang,783,Germany,Female,42,2,139707.28,1,0,0,2150.22,0,0.39,0,Low Risk
15609176,Cawthorne,688,France,Female,32,5,0,2,1,1,177607.77,0,0.02,0,Low Risk
15714431,Yeh,561,France,Male,37,1,100443.36,2,1,1,101693.73,0,0.04,0,Low Risk
15631460,Swift,671,Spain,Female,42,3,0,2,1,1,128449.33,0,0.06,0,Low Risk
15768295,Warner,778,France,Female,34,7,109564.1,1,1,1,113046.81,0,0.04,0,Low Risk
15658475,Lori,834,France,Male,36,8,142882.49,1,0,0,89983.02,1,0.06,0,Low Risk
15643908,Turnbull,433,France,Female,49,10,0,1,1,1,87711.61,0,0.42,0,Medium Risk
15721307,Pickering,694,Germany,Male,37,1,95668.82,2,0,0,100335.55,0,0.14,0,Low Risk
15590213,Ch'en,479,Spain,Male,35,4,125920.98,1,1,1,20393.44,0,0.16,0,Low Risk
15667620,Dreyer,732,France,Female,43,6,0,2,0,0,65731.53,0,0.11,0,Low Risk
15586243,Yobachi,667,France,Male,44,8,122277.87,1,1,1,91810.71,0,0.19,0,Low Risk
15730038,Docherty,706,France,Female,23,5,0,1,0,0,164128.41,1,0.30,0,Low Risk
15804075,Chuang,628,Germany,Female,36,3,91286.51,1,0,0,63085.94,0,0.25,0,Low Risk
15728005,Urban,698,France,Female,57,9,111359.55,2,0,0,105715.01,0,0.77,1,High Risk
15711889,Mao,668,France,Male,42,3,150461.07,1,0,0,108139.23,0,0.32,0,Low Risk
15622083,Paterson,647,Germany,Male,30,6,143138.91,2,0,0,2955.46,0,0.13,0,Low Risk
15776454,Hamilton,603,France,Female,48,5,0,1,0,0,100478.6,1,0.73,1,High Risk
15720814,Warren,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0,0.08,0,Low Risk
15692926,Toscani,498,Germany,Male,25,8,121702.73,1,1,1,132210.49,0,0.07,0,Low Risk
15591279,Nwagugheuzo,734,France,Male,37,3,80387.81,1,1,1,77272.62,0,0.03,0,Low Risk
15696733,McKenzie,724,France,Male,29,4,0,1,0,0,8982.75,0,0.22,0,Low Risk
15611331,Niu,511,France,Female,46,1,0,1,1,1,115779.48,1,0.37,0,Low Risk
15699523,Chu,499,Germany,Female,55,4,126817.65,2,0,0,123269.71,0,0.87,1,High Risk
15786463,Hsing,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,0.70,1,High Risk
15623972,Wisdom,479,Germany,Female,23,9,123575.51,1,1,1,95148.28,0,0.19,0,Low Risk
15633922,Gray,755,France,Male,30,4,123217.66,2,1,1,144183.1,0,0.03,0,Low Risk
15688074,Gregory,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,0.37,0,Low Risk
15716082,Chukwubuikem,703,Spain,Male,39,6,152685.4,1,0,0,183656.12,0,0.20,0,Low Risk
15668309,Maslow,350,France,Female,40,0,111098.85,1,1,1,172321.21,1,0.51,1,Medium Risk
15593454,Lambert,678,Spain,Female,40,4,113794.22,1,0,0,16618.76,0,0.24,0,Low Risk
15624519,Calabrese,656,Germany,Female,49,9,97092.87,1,0,0,74771.22,1,0.76,1,High Risk
15639217,McKenzie,806,France,Male,34,6,0,2,0,0,100809.99,0,0.01,0,Low Risk
15762091,Simpson,631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0,0.28,0,Low Risk
15785831,Sinclair,591,France,Male,35,7,183027.25,1,1,1,56028.79,0,0.23,0,Low Risk
15607314,Chiefo,536,Spain,Male,53,2,143923.96,1,0,0,2019.78,1,0.61,1,Medium Risk
15570145,Long,763,France,Female,23,2,0,2,0,0,153983.99,0,0.04,0,Low Risk
15798200,Manna,707,France,Male,35,2,0,3,1,1,94148.3,0,0.61,1,Medium Risk
15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0,0.07,0,Low Risk
15769504,Munro,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,0,0.29,0,Low Risk
15746564,O'Sullivan,566,France,Male,42,3,108010.78,1,1,1,157486.1,0,0.10,0,Low Risk
15651868,Clark,672,France,Male,34,6,0,1,0,0,22736.06,0,0.13,0,Low Risk
15727421,Anayolisa,586,France,Female,38,6,0,2,1,1,37935.83,0,0.03,0,Low Risk
15588537,Robinson,615,Spain,Female,41,9,109013.23,1,0,0,196499.96,0,0.42,0,Medium Risk
15653857,Wallis,498,France,Male,34,2,0,2,1,1,148528.24,0,0.01,0,Low Risk
15713975,Gibson,565,Germany,Female,47,10,139756.12,1,0,0,165849.49,1,0.80,1,High Risk
15791535,Caraway,592,France,Male,28,5,137222.77,1,0,0,39608.58,0,0.04,0,Low Risk
15761706,Y?an,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0,0.07,0,Low Risk
15689031,Murphy,697,Spain,Female,37,7,168066.87,1,0,0,35450.53,0,0.11,0,Low Risk
15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,0,0,50072.94,1,0.44,0,Medium Risk
15794345,Ma,706,Spain,Male,38,8,0,2,1,1,46635.11,0,0.05,0,Low Risk
15622729,Sun,649,France,Female,46,2,0,2,1,1,66602.7,0,0.05,0,Low Risk
15696361,Chung,648,Germany,Male,31,7,125681.51,1,1,1,129980.93,0,0.11,0,Low Risk
15575935,Baxter,673,France,Male,59,0,178058.06,2,1,1,21063.71,1,0.17,0,Low Risk
15595447,Tuan,613,Spain,Male,39,8,118201.41,1,0,0,23315.59,0,0.08,0,Low Risk
15806964,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81,0,0.27,0,Low Risk
15767794,Browne,744,France,Male,31,9,120718.28,1,1,1,58961.49,0,0.02,0,Low Risk
15723873,Ponomarev,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0,0.10,0,Low Risk
15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,0.43,0,Medium Risk
15676091,Iloerika,543,France,Male,42,7,0,1,1,1,56650.47,0,0.30,0,Low Risk
15711455,Kuo,740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1,0.37,0,Low Risk
15763097,Siciliano,809,Spain,Male,80,8,0,2,1,1,34164.05,0,0.04,0,Low Risk
15610643,De Luca,435,Germany,Male,44,3,151739.65,1,0,0,167461.5,0,0.36,0,Low Risk
15750121,Tung,639,France,Male,38,3,0,1,0,0,42862.82,0,0.19,0,Low Risk
15787602,Carter,568,Spain,Male,39,5,0,2,1,1,129569.92,0,0.01,0,Low Risk
15733361,Davide,651,Germany,Female,45,6,86714.06,1,0,0,85869.89,1,0.58,1,Medium Risk
15659962,McIntosh,637,France,Male,60,3,0,2,1,1,70174.03,0,0.03,0,Low Risk
15773852,Hayes,533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0,0.04,0,Low Risk
15756118,T'ao,661,Spain,Male,20,8,0,1,0,0,110252.53,0,0.13,0,Low Risk
15687852,Vinogradoff,611,France,Male,30,2,104145.65,1,0,0,159629.64,0,0.01,0,Low Risk
15636658,Rozhkova,596,France,Male,36,2,0,2,1,1,12067.39,0,0.03,0,Low Risk
15726354,Smith,688,France,Female,32,6,123157.95,1,0,0,172531.23,0,0.09,0,Low Risk
15731117,Kao,437,Spain,Male,28,2,109161.25,1,0,0,152987.42,0,0.09,0,Low Risk
15763665,Y?,833,France,Female,28,4,136674.51,2,0,0,5278.78,0,0.10,0,Low Risk
15744622,Osorio,822,France,Male,32,8,116358,1,0,0,108798.36,0,0.03,0,Low Risk
15656141,Ts'ao,741,France,Male,39,5,0,1,1,1,40207.06,0,0.08,0,Low Risk
15694209,Fanucci,484,France,Female,32,3,0,2,1,1,139390.99,0,0.02,0,Low Risk
15690330,Efimov,830,Germany,Female,40,8,77701.64,1,1,1,19512.38,0,0.19,0,Low Risk
15662021,Lucciano,685,Spain,Female,42,2,0,2,0,0,199992.48,0,0.13,0,Low Risk
15583353,Floyd,610,Spain,Female,45,3,0,1,0,0,38276.84,1,0.61,1,Medium Risk
15663312,Marino,494,France,Female,35,9,112727.06,2,0,0,183752.91,0,0.17,0,Low Risk
15574331,Alexeeva,593,Germany,Female,62,3,118233.81,1,1,1,24765.53,1,0.55,1,Medium Risk
15697034,Norris,583,Spain,Female,22,2,0,2,1,1,5985.36,0,0.07,0,Low Risk
15788480,Pagnotto,786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1,0.45,0,Medium Risk
15610900,Thompson,770,France,Female,70,9,110738.89,1,0,0,22666.77,1,0.81,1,High Risk
15761692,Muir,594,France,Male,40,9,122417.17,2,1,1,190882.69,0,0.04,0,Low Risk
15585734,Gouger,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,0.06,0,Low Risk
15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3,0,0.02,0,Low Risk
15715667,Sorokina,850,France,Female,32,7,0,2,0,0,155227,0,0.02,0,Low Risk
15699309,Gerasimov,510,Spain,Female,38,4,0,1,0,0,118913.53,1,0.39,0,Low Risk
15623649,Ogle,629,Spain,Male,32,3,0,2,1,1,15404.64,0,0.01,0,Low Risk
15618213,Nnanna,674,France,Female,32,7,85757.93,1,1,1,95481,0,0.04,0,Low Risk
15776850,Smith,749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0,0.13,0,Low Risk
15791972,Bergamaschi,748,France,Female,20,7,0,2,0,0,10792.42,0,0.01,0,Low Risk
15777616,Pisani,605,Germany,Male,28,10,113690.83,1,0,0,33114.24,0,0.45,0,Medium Risk
15796617,McGregor,720,France,Male,29,2,0,2,0,0,39925.52,0,0.02,0,Low Risk
15634218,Mancini,501,Germany,Male,27,4,95331.83,2,0,0,132104.76,0,0.06,0,Low Risk
15772383,Toscani,613,France,Male,36,9,131307.11,1,0,0,83343.73,0,0.05,0,Low Risk
15727353,Ch'ang,650,France,Female,64,7,142028.36,1,0,0,32275.09,1,0.88,1,High Risk
15615140,Corson,791,France,Male,36,6,111168.97,1,1,1,189969.91,0,0.09,0,Low Risk
15677395,Nwabugwu,633,France,Female,39,9,129189.15,2,0,0,170998.83,0,0.20,0,Low Risk
15751491,Hsiao,443,Germany,Male,50,3,117206.3,1,0,0,42840.18,1,0.71,1,High Risk
15702462,Fiorentini,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1,0.20,0,Low Risk
15627212,Smith,630,France,Female,36,2,110414.48,1,1,1,48984.95,0,0.10,0,Low Risk
15720511,Byrne,547,Germany,Male,41,3,151191.31,1,0,0,175295.89,1,0.18,0,Low Risk
15610355,Hunter,713,France,Male,44,1,63438.91,1,0,0,64375.4,0,0.38,0,Low Risk
15593555,Chinedum,430,France,Male,38,9,0,2,1,1,12050.77,0,0.06,0,Low Risk
15800412,Dale,458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0,0.09,0,Low Risk
15637169,Maclean,838,Spain,Female,67,4,103267.8,1,1,1,78310.04,0,0.14,0,Low Risk
15801417,Iloerika,657,France,Male,37,4,82500.28,1,1,1,115260.72,0,0.03,0,Low Risk
15704466,Udokamma,692,France,Female,34,7,0,2,0,0,195074.62,0,0.06,0,Low Risk
15626475,Gamble,685,France,Male,30,2,0,2,1,1,140889.32,0,0.02,0,Low Risk
15611973,Tuan,804,France,Male,55,7,0,2,1,1,118752.6,0,0.05,0,Low Risk
15569423,Cunningham,731,Spain,Male,41,4,0,2,0,0,22299.27,0,0.05,0,Low Risk
15579166,Munro,619,France,Female,30,7,70729.17,1,1,1,160948.87,0,0.07,0,Low Risk
15592326,Baker,583,France,Male,36,8,0,2,1,1,5571.59,0,0.06,0,Low Risk
15657565,Nwokezuike,629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0,0.20,0,Low Risk
15652955,Price,678,Spain,Male,30,0,0,1,0,0,35113.08,0,0.17,0,Low Risk
15655875,Thao,511,France,Female,33,3,0,2,0,0,132436.71,0,0.02,0,Low Risk
15666270,Omeokachie,676,France,Female,40,2,147803.48,1,0,0,95181.06,1,0.13,0,Low Risk
15590349,Rowland,732,France,Female,36,9,0,1,0,0,3749,1,0.22,0,Low Risk
15642345,Y?,714,Germany,Female,49,4,93059.34,1,0,0,7571.51,1,0.73,1,High Risk
15591932,Ford,680,France,Male,32,5,92961.61,1,0,0,116957.6,0,0.09,0,Low Risk
15686909,Lung,639,Germany,Male,27,3,150795.81,1,1,1,85208.93,0,0.10,0,Low Risk
15665159,Brooks,727,France,Male,61,0,128213.96,2,1,1,188729.08,1,0.12,0,Low Risk
15790958,Sanders,685,Spain,Male,38,4,0,2,1,1,35884.91,0,0.06,0,Low Risk
15730447,Anderson,629,France,Female,49,4,0,2,1,1,196335.48,0,0.22,0,Low Risk
15602979,Lin,751,France,Male,29,1,135536.5,1,0,0,66825.33,0,0.09,0,Low Risk
15728078,Yeh,609,France,Male,26,10,126392.18,1,1,1,43651.49,0,0.05,0,Low Risk
15612525,Preston,499,France,Female,57,1,0,1,0,0,131372.38,1,0.78,1,High Risk
15569222,Mendes,781,France,Male,32,6,147107.91,1,1,1,40066.95,0,0.02,0,Low Risk
15758056,Calabresi,558,France,Male,35,1,0,2,0,0,111687.57,0,0.01,0,Low Risk
15677317,Ankudinova,570,France,Female,29,4,153040.03,1,1,1,131363.57,1,0.02,0,Low Risk
15646168,Ifeatu,834,Spain,Male,33,5,0,2,0,0,66285.18,0,0.01,0,Low Risk
15652914,Ibrahimov,721,Spain,Male,38,7,0,1,1,1,53534.8,0,0.09,0,Low Risk
15693322,Shaver,635,Germany,Female,37,9,146748.07,1,1,1,11407.58,0,0.22,0,Low Risk
15654074,Tuan,653,France,Male,38,8,119315.75,1,0,0,150468.35,0,0.05,0,Low Risk
15682839,Genovesi,575,France,Female,57,8,137936.94,1,1,1,84475.13,0,0.38,0,Low Risk
15648702,Yuriev,775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0,0.15,0,Low Risk
15812241,Udinese,438,Germany,Male,59,7,127197.14,1,0,0,51565.98,1,0.79,1,High Risk
15639530,Buda,679,Spain,Male,42,2,0,1,1,1,168294.27,0,0.27,0,Low Risk
